2023-05-09 22:49:42,332 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-component-annotations-2.1.0.jar
2023-05-09 22:49:42,333 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-interpolation-1.26.jar
2023-05-09 22:49:42,333 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-sec-dispatcher-2.0.jar
2023-05-09 22:49:42,333 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-utils-3.3.1.jar
2023-05-09 22:49:42,333 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-file-3.5.1.jar
2023-05-09 22:49:42,333 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-provider-api-3.5.1.jar
2023-05-09 22:49:42,334 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [22])
2023-05-09 22:49:42,335 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\com.google.guava_30.1.0.v20221112-0806.jar
2023-05-09 22:49:42,336 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [584])
2023-05-09 22:49:42,336 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\slf4j.api_1.7.36.jar
2023-05-09 22:49:42,336 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [49])
2023-05-09 22:49:42,337 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-05-09 22:49:42,337 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [47])
2023-05-09 22:49:42,338 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\javax.annotation_1.3.5.v20221112-0806.jar
2023-05-09 22:49:42,340 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb":
